Feature_(B_x / X_x),Feature_ratio_X_bx_bond_mean,Feature_(B_x / X_x)/(B_r_ion + X_r_ion),Feature_(B_x/B_r_ion)/(X_x/X_r_ion),Feature_ratio_ea_bx_bond_mean,Feature_delta_X_bx_bond_mean,Feature_(B_x/B_r_ion)-(X_x/X_r_ion),Feature_(B_ea - X_ea),SHAP_(B_x / X_x),SHAP_ratio_X_bx_bond_mean,SHAP_(B_x / X_x)/(B_r_ion + X_r_ion),SHAP_(B_x/B_r_ion)/(X_x/X_r_ion),SHAP_ratio_ea_bx_bond_mean,SHAP_delta_X_bx_bond_mean,SHAP_(B_x/B_r_ion)-(X_x/X_r_ion),SHAP_(B_ea - X_ea),SHAP_Sum,SHAP_AbsSum
1.5162913824424318,2.191799567591076,2.3979426679621088,1.071056996696794,2.731970542232889,1.6241507245474158,1.4926336581855801,2.5772755238172227,-1.1094166,-0.12413585,-0.088812396,-0.041960504,-0.116631635,-0.07851442,-0.0846322,0.26587933,-1.3782244,1.909983
1.4377438845556503,1.6516472661341017,2.16189740315478,0.9805930122591027,1.2409308939497974,1.216531278477389,1.6199064343500675,0.12534536336554858,-0.7831815,-0.17795244,-0.053364582,-0.16677539,0.5026144,0.03051585,-0.083015084,-0.113305956,-0.8444648,1.9107252
0.4394153178213569,0.08210627250927693,0.19593780991444754,0.35299846513998007,0.22334101929733943,1.279677426638992,1.746540874463911,1.5464374741118787,0.31140912,0.38261598,0.07122782,-0.2418995,-0.05042473,-0.10300742,-0.16841444,0.035026345,0.23653316,1.3640254
2.223538627684936,1.9996901847353585,2.7448076277256805,2.0062416113598323,2.123158292054288,0.4910835956276834,2.586624514300336,2.7359372535772843,-0.4555863,-0.14257012,-0.06933376,0.5486493,-0.061149873,-0.036294304,0.06535955,0.20438366,0.053458124,1.5833269
0.3236278484614492,0.29194634708548906,0.28447527374839354,0.26577373937652565,0.06737659773180293,2.0166918134958145,1.2493705954707255,1.2874666645657742,1.2214574,0.17696612,0.033830788,0.3373399,0.12659557,-0.17457783,0.0474431,-0.04011907,1.728936,2.1583297
2.3234513348826145,2.925993498995947,2.652968753392902,1.1318419966290354,0.7744516197693483,0.7601205703050156,1.7574892449624966,1.6461911648877452,1.2627541,0.18685098,0.012368027,0.289411,0.16296682,-0.20287585,0.1393033,0.076112136,1.9268905,2.3326423
2.471695555840201,2.0859605911252688,2.525530136278828,2.8142749165838215,2.1605606892736646,0.29631295913914585,3.001169661554854,2.9904183576635144,1.2068933,0.3431351,0.069947466,0.37879074,-0.085977085,-0.059876956,0.017562347,0.2327369,2.1032119,2.3949199
0.2154854159136952,0.276195837671821,0.19630043840259703,0.20885315295661316,0.07731742561509539,2.4565269565586543,1.0209800732669847,1.375849960306983,1.248396,0.26365834,-0.008394857,0.34035024,0.29420456,-0.11474855,-0.060782313,0.08639888,2.0490825,2.416934
1.9104304243133683,1.9733908355047054,1.8926785898630234,2.1746835101286224,1.3677404772846407,0.6601109480259792,2.726777750998908,0.8193486717271217,1.6316415,0.20343529,0.019928694,0.40937325,0.20493986,1.0410376,0.4781715,0.16721298,4.1557407,4.1557407
2.307734730717052,2.2809732957440927,2.9717235859071036,2.2483764039465415,2.4920473240782877,0.48960188424481527,2.7270475063352753,2.8871115495035626,-0.8060988,-0.1855678,-0.05489526,-0.21316952,0.5123661,0.013683707,-0.08775927,-0.11914354,-0.94058436,1.9926841
0.07941527190107633,0.05998501843920634,0.0638444389182311,0.03249563659744886,0.27848092892456644,2.622723516793969,0.32026176676885987,1.2605351916819743,1.0250397,0.10443666,-0.09938093,0.26683456,-0.028367674,-0.11384332,0.07660968,-0.693589,0.53773963,2.4081016
0.07260327117295096,0.15670170350756552,0.16261705701388052,0.05954285338227139,0.08120360468157942,3.057303129032515,0.06903236517732836,1.2328988190920311,1.0554258,0.15409495,0.0012988825,0.29791424,0.19324774,-0.060807586,-0.18694842,-0.35649845,1.0977271,2.306236
0.279461327297021,0.028026146944419184,0.22563836697745598,0.11435173353633765,0.2146020291885519,1.6755906079403722,0.8991964994387791,1.083768601453012,-0.7869613,-0.15287559,-0.051489975,-0.1998717,0.54843414,0.028823355,-0.08403606,-0.11446766,-0.8124448,1.9669598
0.919641428436021,1.5518262852652935,1.6232440068773948,0.6216377776855562,1.6201601818040006,2.5125511918090138,0.7207099349112882,0.39049524933571966,1.1508908,0.24343562,0.056911808,0.023444762,0.19988932,-0.08189616,-0.1606603,-0.2686049,1.163411,2.1857338
0.428056785186852,0.47504654126640955,0.4817105684544325,0.4273849225515383,0.009576559174226118,1.9921767297559794,1.4494482874105499,1.3570717721220618,-0.34216356,-0.08467999,-0.07065453,0.009556185,-0.05351196,-0.026654525,0.005459478,0.16619997,-0.39644894,0.7588802
0.22191666715770086,0.1273826587777498,0.14950769103714467,0.11871500964472675,0.2628546052168434,2.051602345177759,0.9235560133702565,1.380339665766857,1.2344321,0.30442244,-0.07644358,0.31845674,0.11425018,-0.040183906,0.22684982,-0.35100868,1.7307752,2.6660476
1.5162913824424318,2.173340599603872,2.3979426679621088,1.071056996696794,2.7157768434513163,1.610502749235226,1.4926336581855801,2.5772755238172227,1.4294646,0.27307236,0.05695354,0.37536165,0.17779541,0.09507801,0.18061414,0.048004083,2.636344,2.636344
0.643057541234695,0.2399200759703175,0.364322360552763,0.6556614158243848,0.05315801189740172,1.0599438276237843,2.0751001812649483,1.6617522414834331,1.2237705,0.25397727,0.064859614,0.32177985,0.1564296,-0.022739556,-0.027016938,-0.11693745,1.8541229,2.187511
0.5416420922678329,0.23966643861713033,0.3709711085963574,0.4848657405880356,0.05333411216652096,1.2862626471260583,1.8155732390771644,1.430417805780726,-1.1916245,-0.17727032,-0.09712504,-0.31316084,-0.16307925,-0.0892932,-0.09648298,-0.14146808,-2.2695043,2.2695043
0.8946084273036368,1.1111469883236482,1.258953758661527,0.9561999486184083,0.9504256007072512,1.712147336151852,1.8138761866892348,0.7998477058268803,1.5322149,0.27377638,0.05600541,0.39247233,0.16623077,0.30918294,0.36888716,0.10681556,3.2055855,3.2055855
0.47604246076951706,0.05405145959282276,0.20931867202723842,0.38885444495272153,0.2188006123370327,1.1611289139167986,1.8224187755722836,1.6505313583981969,-0.7803767,-0.1027281,-0.047871314,-0.20448656,0.58137196,0.02350841,-0.08537989,-0.117195345,-0.7331575,1.9429183
0.3824505639151268,0.41180121455550833,0.5333624643705781,0.31051011557238833,0.007910296375280547,2.0713354786869296,1.081427943300523,1.229831220705674,-1.273357,-0.13356668,-0.12724304,-0.3418612,-0.15542816,-0.101023,-0.1311796,0.01018331,-2.2534754,2.273842
0.43468676455431887,0.16557443145034156,0.4358766777809657,0.2634485750508812,0.04959193393525347,1.4829186915541068,1.2409603103815838,1.1759367016944964,0.51974386,0.3715159,0.080188684,-0.19176547,-0.056537453,-0.117375925,-0.13371329,0.07989746,0.5519538,1.5507381
2.307734730717052,2.261357816362299,2.9717235859071036,2.2483764039465415,2.47856143775558,0.48554511293616326,2.7270475063352753,2.8871115495035626,1.2600521,0.19244593,0.027487533,0.33157483,0.21000665,0.044888034,0.10990911,-0.31037387,1.8659903,2.4867382
2.076523613181774,2.002312987362374,2.71551290188327,1.7558630720743946,2.1160554608348536,0.644993630973292,2.3917393359067853,2.5277494850046476,1.2064966,0.15926692,0.031579994,0.32455835,0.13856494,-0.19230367,-0.08662477,0.06762118,1.6491596,2.2070165
0.3711106403701201,0.022545326089977946,0.2526858188274297,0.19852678730920081,0.21519751264768347,1.3876811351446625,1.292455158708256,1.3960502543119677,-0.8997806,-0.18865053,-0.10869215,-0.2961205,-0.09521305,-0.068309024,-0.08699247,0.040527087,-1.7032311,1.7842853
2.262459466130191,2.164488256021915,2.599782245593441,2.2538658151776128,2.2143100035316436,0.49419224322702543,2.741642719931145,2.759083921960808,-1.0751505,-0.17531583,0.05014833,-0.2716698,-0.13819942,-0.0550916,-0.09422401,-0.13297936,-1.8924823,1.9927788
0.3257748721623055,0.38833219888426873,0.5268112020220852,0.2392120555607387,0.0071397769266617825,2.267137815414954,0.7771860755117932,1.0216434521330369,-1.1441332,-0.2177066,-0.16014671,-0.17848589,-0.15402879,-0.06564003,-0.02064624,-0.18364297,-2.1244304,2.1244304
0.10059409653995721,-0.05401803578310593,0.0670111890413585,0.05381312158320123,0.2547136642413005,2.3220328494099642,0.4975318127183459,1.3646290759682937,-0.76697963,-0.11811462,-0.04003988,0.07430084,-0.07825801,-0.059138704,-0.050418444,0.13969041,-0.898958,1.3269405
0.9680436124286662,1.4565543176091198,1.3690967870087896,0.4637372050566954,1.7826145425558586,2.3153378026887594,0.537644306462743,0.2651498859701711,-1.1061035,-0.32383707,-0.097803295,-0.25478384,-0.13661255,-0.06846819,-0.066121496,-0.13002768,-2.1837575,2.1837575
0.3094806108435695,0.29263562395144826,0.32973813611772784,0.20258089737228457,0.06834330572759612,2.083115457836729,0.9925883779835099,1.2643199974357051,0.24131878,0.16931935,0.020301256,0.34015164,-0.086490646,0.012403876,0.10588512,0.17373432,0.97662365,1.149605
1.6076555295198354,1.723779876797438,2.179426367999604,1.2448222865079341,1.2792668354514323,0.9688032142446346,2.0131650930554694,0.4376270162245035,-0.35625374,-0.10437396,-0.06560732,0.17306377,-0.042406354,0.008648234,0.0552346,0.21090679,-0.12078799,1.0164948
1.4696503773205891,1.936469137864879,2.4100362614588637,0.9867797747524027,2.546788166853479,1.6062552455439505,1.3153636122360939,2.473181639530904,1.2111907,0.24323407,0.05168637,0.34080762,0.18419878,0.024597632,-0.0024163413,-0.21081898,1.8424798,2.2689505
1.8728618704517346,2.3696682218756147,2.455219732453981,1.6422747831065065,2.5921126435440627,1.0435496090728642,2.2866782029475177,2.7202266650321745,-1.14422,-0.22099304,-0.16036576,-0.17970765,-0.15406232,-0.06594679,-0.021133138,-0.18418172,-2.1306105,2.1306105
0.1714752997157638,0.08600653968570682,0.1381554869252526,0.070165335609093,0.25388620583236643,2.2008916922244985,0.6193141455815265,1.1721518971942197,-1.2622166,-0.18514691,-0.11551605,-0.33854905,-0.15326574,-0.09478026,-0.11826192,0.007833873,-2.2599027,2.2755704
1.8564436304086316,2.3650966981434465,2.8503486196897367,1.4982389507507856,2.8257499981317897,1.1064932771467988,2.05908085087243,2.744160409542064,1.1839579,0.36016414,0.060406603,-0.10905233,-0.073738255,-0.07766329,-0.1840689,0.1193881,1.279394,2.1684396
0.8348642777747979,1.070484753039327,1.3616226431377552,0.7532454865947575,0.94054024839978,1.8433801446397622,1.445855842015133,0.6726071544104917,-1.2620388,-0.18384077,-0.115445636,-0.33786744,-0.15683396,-0.094473444,-0.117274866,0.007872309,-2.2599027,2.2756472
1.9828517319178642,2.053740098030935,1.6971592162017002,1.747968293527959,1.5951794292852575,0.6233759607304679,2.5437121219862875,0.6940033083615731,1.305429,0.28671587,0.029015314,0.36933267,0.33444124,-0.15798278,-0.043478943,0.1892308,2.3127031,2.7156267
1.701522806223477,1.8386919605136531,2.0628156771324733,1.5331009408531202,1.3220929347107462,0.8766675529721368,2.3122326037443903,0.5648675676408921,1.3051616,0.2715009,0.022642417,0.35100567,0.16330747,0.2685442,0.1499133,-0.34056154,2.191514,2.872637
